session_id,app_start_time,game_count,game_id,level_of_difficulty_type_id,level_of_difficulty_type,low_range,high_range,range_size,winning_number,game_start_time,total_guesses,total_hints,total_guess_errors,guess_id,hint_type_id,hint_type,hint,hint_number,guess_entry_time,avg_guess_time,positive_feedback_percent,guess,feedback,guess_error,guess_error_type_id,guess_error_type,outcome_id,outcome_type_id,outcome_type,score,feedback_type,improvement_area_id,recommendation_type,game_end_time,guess_time_ratio,total_duration,won,win_game_percent,play_again
260,2022-02-17 20:45:31,5,508.0,2.0,medium,1,100,100,57.0,2022-02-17 20:47:28,5.0,4.0,0,1320.0,2.0,multiple,Nice try!  Hint: 114 is a multiple.,4.0,2022-02-17 20:48:19,0.0,0.5714285714285714,58,good,0.0,,,435.0,1.0,win,20.0,recommendation,,target score,2022-02-17 20:48:28,8.66667,60.00000000000001,1,0.6666666666666666,1.0
260,2022-02-17 20:45:31,5,508.0,2.0,medium,1,100,100,57.0,2022-02-17 20:47:28,5.0,4.0,0,1321.0,,,,,2022-02-17 20:48:28,0.0,0.5714285714285714,57,,0.0,,,435.0,1.0,win,20.0,recommendation,,target score,2022-02-17 20:48:28,8.66667,60.00000000000001,1,0.6666666666666666,1.0
260,2022-02-17 20:45:31,5,509.0,2.0,medium,1,100,100,93.0,2022-02-17 20:48:42,4.0,3.0,0,1322.0,3.0,prime,Nice try!  Hint: 1 of its digits is a prime number.,1.0,2022-02-17 20:48:46,0.0,0.5714285714285714,77,,0.0,,,436.0,1.0,win,40.0,recommendation,,target score,2022-02-17 20:49:03,1.75,21.0,1,0.75,0.0
260,2022-02-17 20:45:31,5,509.0,2.0,medium,1,100,100,93.0,2022-02-17 20:48:42,4.0,3.0,0,1323.0,1.0,factor,Nice try!  Hint: It is divisible by 31.,2.0,2022-02-17 20:48:51,0.0,0.625,78,good,0.0,,,436.0,1.0,win,40.0,recommendation,,target score,2022-02-17 20:49:03,1.75,21.0,1,0.75,0.0
260,2022-02-17 20:45:31,5,509.0,2.0,medium,1,100,100,93.0,2022-02-17 20:48:42,4.0,3.0,0,1324.0,5.0,perfect_square,Nice try!  Hint: 1 of its digits is a perfect square.,3.0,2022-02-17 20:48:56,0.0,0.6666666666666666,62,good,0.0,,,436.0,1.0,win,40.0,recommendation,,target score,2022-02-17 20:49:03,1.75,21.0,1,0.75,0.0
260,2022-02-17 20:45:31,5,509.0,2.0,medium,1,100,100,93.0,2022-02-17 20:48:42,4.0,3.0,0,1325.0,,,,,2022-02-17 20:49:03,0.0,0.6666666666666666,93,,0.0,,,436.0,1.0,win,40.0,recommendation,,target score,2022-02-17 20:49:03,1.75,21.0,1,0.75,0.0
261,2022-02-17 20:49:18,1,510.0,2.0,medium,1,100,100,80.0,2022-02-17 20:49:31,5.0,4.0,0,1326.0,1.0,factor,Nice try!  Hint: It is divisible by 4.,1.0,2022-02-17 20:49:36,0.0,,81,,0.0,,,437.0,1.0,win,20.0,,,,2022-02-17 20:51:07,11.4,96.0,1,1.0,0.0
261,2022-02-17 20:49:18,1,510.0,2.0,medium,1,100,100,80.0,2022-02-17 20:49:31,5.0,4.0,0,1327.0,3.0,prime,Nice try!  Hint: It has 2 prime factor(s).,2.0,2022-02-17 20:49:51,0.0,1.0,64,good,0.0,,,437.0,1.0,win,20.0,,,,2022-02-17 20:51:07,11.4,96.0,1,1.0,0.0
261,2022-02-17 20:49:18,1,510.0,2.0,medium,1,100,100,80.0,2022-02-17 20:49:31,5.0,4.0,0,1328.0,1.0,factor,Nice try!  Hint: It has 10 factor(s).,3.0,2022-02-17 20:50:05,0.0,1.0,6,good,0.0,,,437.0,1.0,win,20.0,,,,2022-02-17 20:51:07,11.4,96.0,1,1.0,0.0
261,2022-02-17 20:49:18,1,510.0,2.0,medium,1,100,100,80.0,2022-02-17 20:49:31,5.0,4.0,0,1329.0,1.0,factor,Nice try!  Hint: It is divisible by 40.,4.0,2022-02-17 20:51:02,0.0,1.0,48,good,0.0,,,437.0,1.0,win,20.0,,,,2022-02-17 20:51:07,11.4,96.0,1,1.0,0.0
261,2022-02-17 20:49:18,1,510.0,2.0,medium,1,100,100,80.0,2022-02-17 20:49:31,5.0,4.0,0,1330.0,,,,,2022-02-17 20:51:07,0.0,1.0,80,,0.0,,,437.0,1.0,win,20.0,,,,2022-02-17 20:51:07,11.4,96.0,1,1.0,0.0
263,2022-02-17 21:58:29,4,512.0,2.0,medium,1,100,100,10.0,2022-02-17 22:01:06,3.0,2.0,0,1335.0,2.0,multiple,Nice try!  Hint: 10 is a multiple.,1.0,2022-02-17 22:01:10,0.0,1.0,66,,0.0,,,439.0,1.0,win,60.0,recommendation,,target score,2022-02-17 22:01:21,1.25,15.000000000000002,1,0.5,1.0
263,2022-02-17 21:58:29,4,512.0,2.0,medium,1,100,100,10.0,2022-02-17 22:01:06,3.0,2.0,0,1336.0,1.0,factor,Nice try!  Hint: 1 of its digits is a factor.,2.0,2022-02-17 22:01:15,0.0,1.0,5,good,0.0,,,439.0,1.0,win,60.0,recommendation,,target score,2022-02-17 22:01:21,1.25,15.000000000000002,1,0.5,1.0
263,2022-02-17 21:58:29,4,512.0,2.0,medium,1,100,100,10.0,2022-02-17 22:01:06,3.0,2.0,0,1337.0,,,,,2022-02-17 22:01:20,0.0,1.0,10,,0.0,,,439.0,1.0,win,60.0,recommendation,,target score,2022-02-17 22:01:21,1.25,15.000000000000002,1,0.5,1.0
263,2022-02-17 21:58:29,4,513.0,2.0,medium,1,100,100,30.0,2022-02-17 22:01:32,4.0,3.0,0,1338.0,2.0,multiple,Nice try!  Hint: 60 is a multiple.,1.0,2022-02-17 22:01:36,0.0,1.0,73,,0.0,,,440.0,1.0,win,40.0,improvement,2.0,,2022-02-17 22:02:02,2.75,30.000000000000004,1,0.6666666666666666,1.0
263,2022-02-17 21:58:29,4,513.0,2.0,medium,1,100,100,30.0,2022-02-17 22:01:32,4.0,3.0,0,1339.0,1.0,factor,Nice try!  Hint: It is divisible by 3.,2.0,2022-02-17 22:01:43,0.0,0.8,80,bad,0.0,,,440.0,1.0,win,40.0,improvement,2.0,,2022-02-17 22:02:02,2.75,30.000000000000004,1,0.6666666666666666,1.0
263,2022-02-17 21:58:29,4,513.0,2.0,medium,1,100,100,30.0,2022-02-17 22:01:32,4.0,3.0,0,1340.0,2.0,multiple,Nice try!  Hint: 150 is a multiple.,3.0,2022-02-17 22:01:54,0.0,0.8333333333333334,60,good,0.0,,,440.0,1.0,win,40.0,improvement,2.0,,2022-02-17 22:02:02,2.75,30.000000000000004,1,0.6666666666666666,1.0
263,2022-02-17 21:58:29,4,513.0,2.0,medium,1,100,100,30.0,2022-02-17 22:01:32,4.0,3.0,0,1341.0,,,,,2022-02-17 22:02:02,0.0,0.8333333333333334,30,,0.0,,,440.0,1.0,win,40.0,improvement,2.0,,2022-02-17 22:02:02,2.75,30.000000000000004,1,0.6666666666666666,1.0
263,2022-02-17 21:58:29,4,514.0,2.0,medium,1,100,100,70.0,2022-02-17 22:02:11,2.0,1.0,0,1342.0,1.0,factor,Nice try!  Hint: It is divisible by 35.,1.0,2022-02-17 22:02:15,0.0,0.8333333333333334,21,,0.0,,,441.0,1.0,win,80.0,recommendation,,level of difficulty,2022-02-17 22:02:19,1.0,8.0,1,0.75,0.0
263,2022-02-17 21:58:29,4,514.0,2.0,medium,1,100,100,70.0,2022-02-17 22:02:11,2.0,1.0,0,1343.0,,,,,2022-02-17 22:02:19,0.0,0.8333333333333334,70,,0.0,,,441.0,1.0,win,80.0,recommendation,,level of difficulty,2022-02-17 22:02:19,1.0,8.0,1,0.75,0.0
277,2022-02-18 19:52:11,2,515.0,1.0,easy,1,10,10,1.0,2022-02-18 19:52:54,3.0,2.0,0,1344.0,6.0,perfect_cube,Nice try!  Hint: It is a perfect cube.,1.0,2022-02-18 19:52:59,0.0,,4,,0.0,,,442.0,1.0,win,80.0,,,,2022-02-18 19:53:08,1.25,14.0,1,1.0,1.0
277,2022-02-18 19:52:11,2,515.0,1.0,easy,1,10,10,1.0,2022-02-18 19:52:54,3.0,2.0,0,1345.0,4.0,even_odd,Nice try!  Hint: It is an odd number.,2.0,2022-02-18 19:53:03,0.0,1.0,8,good,0.0,,,442.0,1.0,win,80.0,,,,2022-02-18 19:53:08,1.25,14.0,1,1.0,1.0
277,2022-02-18 19:52:11,2,515.0,1.0,easy,1,10,10,1.0,2022-02-18 19:52:54,3.0,2.0,0,1346.0,,,,,2022-02-18 19:53:08,0.0,1.0,1,,0.0,,,442.0,1.0,win,80.0,,,,2022-02-18 19:53:08,1.25,14.0,1,1.0,1.0
277,2022-02-18 19:52:11,2,516.0,1.0,easy,1,10,10,8.0,2022-02-18 19:53:11,2.0,1.0,0,1347.0,6.0,perfect_cube,Nice try!  Hint: It is a perfect cube.,1.0,2022-02-18 19:53:15,0.0,1.0,5,,0.0,,,443.0,1.0,win,90.0,,,,2022-02-18 19:53:19,1.0,8.0,1,1.0,0.0
277,2022-02-18 19:52:11,2,516.0,1.0,easy,1,10,10,8.0,2022-02-18 19:53:11,2.0,1.0,0,1348.0,,,,,2022-02-18 19:53:19,0.0,1.0,8,,0.0,,,443.0,1.0,win,90.0,,,,2022-02-18 19:53:19,1.0,8.0,1,1.0,0.0
279,2022-02-18 20:05:34,2,517.0,2.0,medium,1,100,100,25.0,2022-02-18 20:05:55,4.0,3.0,0,1349.0,5.0,perfect_square,Nice try!  Hint: None of its digits are perfect squares.,1.0,2022-02-18 20:06:00,0.0,,43,,0.0,,,444.0,1.0,win,40.0,,,,2022-02-18 20:06:47,7.0,52.0,1,1.0,1.0
279,2022-02-18 20:05:34,2,517.0,2.0,medium,1,100,100,25.0,2022-02-18 20:05:55,4.0,3.0,0,1350.0,5.0,perfect_square,Nice try!  Hint: It is a perfect square.,2.0,2022-02-18 20:06:06,0.0,1.0,52,good,0.0,,,444.0,1.0,win,40.0,,,,2022-02-18 20:06:47,7.0,52.0,1,1.0,1.0
279,2022-02-18 20:05:34,2,517.0,2.0,medium,1,100,100,25.0,2022-02-18 20:05:55,4.0,3.0,0,1351.0,1.0,factor,Nice try!  Hint: It is divisible by 5.,3.0,2022-02-18 20:06:41,0.0,1.0,36,good,0.0,,,444.0,1.0,win,40.0,,,,2022-02-18 20:06:47,7.0,52.0,1,1.0,1.0
279,2022-02-18 20:05:34,2,517.0,2.0,medium,1,100,100,25.0,2022-02-18 20:05:55,4.0,3.0,0,1352.0,,,,,2022-02-18 20:06:46,0.0,1.0,25,,0.0,,,444.0,1.0,win,40.0,,,,2022-02-18 20:06:47,7.0,52.0,1,1.0,1.0
279,2022-02-18 20:05:34,2,518.0,2.0,medium,1,100,100,47.0,2022-02-18 20:06:50,4.0,3.0,0,1353.0,5.0,perfect_square,Nice try!  Hint: 1 of its digits is a perfect square.,1.0,2022-02-18 20:06:55,0.0,1.0,87,,0.0,,,445.0,1.0,win,40.0,,,,2022-02-18 20:07:38,3.6,48.0,1,1.0,0.0
279,2022-02-18 20:05:34,2,518.0,2.0,medium,1,100,100,47.0,2022-02-18 20:06:50,4.0,3.0,0,1354.0,3.0,prime,Nice try!  Hint: It is a prime number.,2.0,2022-02-18 20:07:07,0.0,1.0,48,good,0.0,,,445.0,1.0,win,40.0,,,,2022-02-18 20:07:38,3.6,48.0,1,1.0,0.0
279,2022-02-18 20:05:34,2,518.0,2.0,medium,1,100,100,47.0,2022-02-18 20:06:50,4.0,3.0,0,1355.0,2.0,multiple,Nice try!  Hint: 235 is a multiple.,3.0,2022-02-18 20:07:25,0.0,1.0,43,good,0.0,,,445.0,1.0,win,40.0,,,,2022-02-18 20:07:38,3.6,48.0,1,1.0,0.0
279,2022-02-18 20:05:34,2,518.0,2.0,medium,1,100,100,47.0,2022-02-18 20:06:50,4.0,3.0,0,1356.0,,,,,2022-02-18 20:07:38,0.0,1.0,47,,0.0,,,445.0,1.0,win,40.0,,,,2022-02-18 20:07:38,3.6,48.0,1,1.0,0.0
280,2022-02-19 03:35:28,4,519.0,2.0,medium,1,100,100,83.0,2022-02-19 03:36:00,2.0,1.0,0,1357.0,2.0,multiple,Nice try!  Hint: 83 is a multiple.,1.0,2022-02-19 03:36:04,0.0,,8,,0.0,,,446.0,1.0,win,80.0,,,,2022-02-19 03:36:10,1.5,10.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,519.0,2.0,medium,1,100,100,83.0,2022-02-19 03:36:00,2.0,1.0,0,1358.0,,,,,2022-02-19 03:36:10,0.0,,83,,0.0,,,446.0,1.0,win,80.0,,,,2022-02-19 03:36:10,1.5,10.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,520.0,2.0,medium,1,100,100,64.0,2022-02-19 03:36:13,3.0,2.0,0,1359.0,5.0,perfect_square,Nice try!  Hint: It is a perfect square.,1.0,2022-02-19 03:36:17,0.0,,12,,0.0,,,447.0,1.0,win,60.0,recommendation,,target score,2022-02-19 03:36:29,1.5,16.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,520.0,2.0,medium,1,100,100,64.0,2022-02-19 03:36:13,3.0,2.0,0,1360.0,1.0,factor,Nice try!  Hint: It is divisible by 32.,2.0,2022-02-19 03:36:23,0.0,1.0,25,good,0.0,,,447.0,1.0,win,60.0,recommendation,,target score,2022-02-19 03:36:29,1.5,16.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,520.0,2.0,medium,1,100,100,64.0,2022-02-19 03:36:13,3.0,2.0,0,1361.0,,,,,2022-02-19 03:36:29,0.0,1.0,64,,0.0,,,447.0,1.0,win,60.0,recommendation,,target score,2022-02-19 03:36:29,1.5,16.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,521.0,2.0,medium,1,100,100,16.0,2022-02-19 03:36:43,3.0,2.0,0,1362.0,1.0,factor,Nice try!  Hint: It has 5 factor(s).,1.0,2022-02-19 03:36:52,0.0,1.0,36,,0.0,,,448.0,1.0,win,60.0,recommendation,,target score,2022-02-19 03:37:31,6.8,48.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,521.0,2.0,medium,1,100,100,16.0,2022-02-19 03:36:43,3.0,2.0,0,1363.0,2.0,multiple,Nice try!  Hint: 80 is a multiple.,2.0,2022-02-19 03:37:26,0.0,1.0,81,good,0.0,,,448.0,1.0,win,60.0,recommendation,,target score,2022-02-19 03:37:31,6.8,48.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,521.0,2.0,medium,1,100,100,16.0,2022-02-19 03:36:43,3.0,2.0,0,1364.0,,,,,2022-02-19 03:37:31,0.0,1.0,16,,0.0,,,448.0,1.0,win,60.0,recommendation,,target score,2022-02-19 03:37:31,6.8,48.0,1,1.0,1.0
280,2022-02-19 03:35:28,4,522.0,2.0,medium,1,100,100,35.0,2022-02-19 03:37:39,2.0,1.0,0,1365.0,2.0,multiple,Nice try!  Hint: 175 is a multiple.,1.0,2022-02-19 03:37:44,0.0,1.0,45,,0.0,,,449.0,1.0,win,80.0,,,,2022-02-19 03:38:05,4.2,26.0,1,1.0,0.0
280,2022-02-19 03:35:28,4,522.0,2.0,medium,1,100,100,35.0,2022-02-19 03:37:39,2.0,1.0,0,1366.0,,,,,2022-02-19 03:38:05,0.0,1.0,35,,0.0,,,449.0,1.0,win,80.0,,,,2022-02-19 03:38:05,4.2,26.0,1,1.0,0.0
281,2022-02-19 04:03:37,3,523.0,3.0,hard,1,1000,1000,362.0,2022-02-19 04:04:06,3.0,2.0,0,1367.0,2.0,multiple,Nice try!  Hint: 362 is a multiple.,1.0,2022-02-19 04:04:11,0.0,,456,,0.0,,,450.0,1.0,win,50.0,improvement,2.0,,2022-02-19 04:04:26,1.8,20.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,523.0,3.0,hard,1,1000,1000,362.0,2022-02-19 04:04:06,3.0,2.0,0,1368.0,1.0,factor,Nice try!  Hint: It is divisible by 181.,2.0,2022-02-19 04:04:17,0.0,0.0,111,bad,0.0,,,450.0,1.0,win,50.0,improvement,2.0,,2022-02-19 04:04:26,1.8,20.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,523.0,3.0,hard,1,1000,1000,362.0,2022-02-19 04:04:06,3.0,2.0,0,1369.0,,,,,2022-02-19 04:04:26,0.0,0.0,362,,0.0,,,450.0,1.0,win,50.0,improvement,2.0,,2022-02-19 04:04:26,1.8,20.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,524.0,3.0,hard,1,1000,1000,477.0,2022-02-19 04:13:23,4.0,3.0,0,1370.0,1.0,factor,Nice try!  Hint: It has 6 factor(s).,1.0,2022-02-19 04:13:28,0.0,0.0,422,,0.0,,,451.0,1.0,win,25.0,improvement,1.0,,2022-02-19 04:14:30,9.4,67.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,524.0,3.0,hard,1,1000,1000,477.0,2022-02-19 04:13:23,4.0,3.0,0,1371.0,1.0,factor,Nice try!  Hint: None of its digits are factors.,2.0,2022-02-19 04:13:34,0.0,0.0,260,bad,0.0,,,451.0,1.0,win,25.0,improvement,1.0,,2022-02-19 04:14:30,9.4,67.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,524.0,3.0,hard,1,1000,1000,477.0,2022-02-19 04:13:23,4.0,3.0,0,1372.0,1.0,factor,Nice try!  Hint: It is divisible by 159.,3.0,2022-02-19 04:13:43,0.0,0.0,357,bad,0.0,,,451.0,1.0,win,25.0,improvement,1.0,,2022-02-19 04:14:30,9.4,67.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,524.0,3.0,hard,1,1000,1000,477.0,2022-02-19 04:13:23,4.0,3.0,0,1373.0,,,,,2022-02-19 04:14:30,0.0,0.0,477,,0.0,,,451.0,1.0,win,25.0,improvement,1.0,,2022-02-19 04:14:30,9.4,67.0,1,1.0,1.0
281,2022-02-19 04:03:37,3,525.0,3.0,hard,1,1000,1000,972.0,2022-02-19 04:14:41,4.0,3.0,0,1374.0,6.0,perfect_cube,Nice try!  Hint: None of its digits are perfect cubes.,1.0,2022-02-19 04:14:47,0.0,0.0,250,,0.0,,,452.0,1.0,win,25.0,,,,2022-02-19 04:16:53,14.0,132.0,1,1.0,0.0
281,2022-02-19 04:03:37,3,525.0,3.0,hard,1,1000,1000,972.0,2022-02-19 04:14:41,4.0,3.0,0,1375.0,1.0,factor,Nice try!  Hint: It is divisible by 4.,2.0,2022-02-19 04:15:11,0.0,0.25,663,good,0.0,,,452.0,1.0,win,25.0,,,,2022-02-19 04:16:53,14.0,132.0,1,1.0,0.0
281,2022-02-19 04:03:37,3,525.0,3.0,hard,1,1000,1000,972.0,2022-02-19 04:14:41,4.0,3.0,0,1376.0,1.0,factor,Nice try!  Hint: It is divisible by 243.,3.0,2022-02-19 04:15:28,0.0,0.4,664,good,0.0,,,452.0,1.0,win,25.0,,,,2022-02-19 04:16:53,14.0,132.0,1,1.0,0.0
281,2022-02-19 04:03:37,3,525.0,3.0,hard,1,1000,1000,972.0,2022-02-19 04:14:41,4.0,3.0,0,1377.0,,,,,2022-02-19 04:16:52,0.0,0.4,972,,0.0,,,452.0,1.0,win,25.0,,,,2022-02-19 04:16:53,14.0,132.0,1,1.0,0.0
282,2022-02-19 04:45:18,2,526.0,3.0,hard,1,1000,1000,132.0,2022-02-19 04:46:03,4.0,3.0,0,1378.0,1.0,factor,Nice try!  Hint: It is divisible by 4.,1.0,2022-02-19 04:46:09,0.0,,759,,0.0,,,453.0,1.0,win,25.0,,,,2022-02-19 04:47:37,15.4,94.0,1,1.0,1.0
282,2022-02-19 04:45:18,2,526.0,3.0,hard,1,1000,1000,132.0,2022-02-19 04:46:03,4.0,3.0,0,1379.0,2.0,multiple,Nice try!  Hint: 264 is a multiple.,2.0,2022-02-19 04:46:14,0.0,1.0,600,good,0.0,,,453.0,1.0,win,25.0,,,,2022-02-19 04:47:37,15.4,94.0,1,1.0,1.0
282,2022-02-19 04:45:18,2,526.0,3.0,hard,1,1000,1000,132.0,2022-02-19 04:46:03,4.0,3.0,0,1380.0,1.0,factor,Nice try!  Hint: It is divisible by 66.,3.0,2022-02-19 04:47:31,0.0,1.0,88,good,0.0,,,453.0,1.0,win,25.0,,,,2022-02-19 04:47:37,15.4,94.0,1,1.0,1.0
282,2022-02-19 04:45:18,2,526.0,3.0,hard,1,1000,1000,132.0,2022-02-19 04:46:03,4.0,3.0,0,1381.0,,,,,2022-02-19 04:47:37,0.0,1.0,132,,0.0,,,453.0,1.0,win,25.0,,,,2022-02-19 04:47:37,15.4,94.0,1,1.0,1.0
282,2022-02-19 04:45:18,2,527.0,3.0,hard,1,1000,1000,407.0,2022-02-19 04:47:42,2.0,1.0,0,1382.0,2.0,multiple,Nice try!  Hint: 1221 is a multiple.,1.0,2022-02-19 04:47:47,0.0,1.0,400,,0.0,,,454.0,1.0,win,75.0,,,,2022-02-19 04:48:02,3.0,20.0,1,1.0,0.0
282,2022-02-19 04:45:18,2,527.0,3.0,hard,1,1000,1000,407.0,2022-02-19 04:47:42,2.0,1.0,0,1383.0,,,,,2022-02-19 04:48:02,0.0,1.0,407,,0.0,,,454.0,1.0,win,75.0,,,,2022-02-19 04:48:02,3.0,20.0,1,1.0,0.0
283,2022-02-19 05:02:48,3,529.0,3.0,hard,1,1000,1000,300.0,2022-02-19 05:05:22,3.0,2.0,0,1387.0,1.0,factor,Nice try!  Hint: It is divisible by 50.,1.0,2022-02-19 05:06:13,0.0,1.0,5,,0.0,,,456.0,1.0,win,50.0,recommendation,,target score,2022-02-19 05:07:22,5.9,120.00000000000001,1,0.5,1.0
283,2022-02-19 05:02:48,3,529.0,3.0,hard,1,1000,1000,300.0,2022-02-19 05:05:22,3.0,2.0,0,1388.0,1.0,factor,Nice try!  Hint: It is divisible by 60.,2.0,2022-02-19 05:06:23,0.0,1.0,150,good,0.0,,,456.0,1.0,win,50.0,recommendation,,target score,2022-02-19 05:07:22,5.9,120.00000000000001,1,0.5,1.0
283,2022-02-19 05:02:48,3,529.0,3.0,hard,1,1000,1000,300.0,2022-02-19 05:05:22,3.0,2.0,0,1389.0,,,,,2022-02-19 05:07:22,0.0,1.0,300,,0.0,,,456.0,1.0,win,50.0,recommendation,,target score,2022-02-19 05:07:22,5.9,120.00000000000001,1,0.5,1.0
286,2022-02-19 05:23:34,2,533.0,2.0,medium,1,100,100,53.0,2022-02-19 05:24:00,4.0,3.0,0,1393.0,5.0,perfect_square,Nice try!  Hint: None of its digits are perfect squares.,1.0,2022-02-19 05:24:04,0.0,,5,,0.0,,,458.0,1.0,win,40.0,,,,2022-02-19 05:24:27,2.5,27.0,1,1.0,1.0
286,2022-02-19 05:23:34,2,533.0,2.0,medium,1,100,100,53.0,2022-02-19 05:24:00,4.0,3.0,0,1394.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 8.,2.0,2022-02-19 05:24:14,0.0,1.0,23,good,0.0,,,458.0,1.0,win,40.0,,,,2022-02-19 05:24:27,2.5,27.0,1,1.0,1.0
286,2022-02-19 05:23:34,2,533.0,2.0,medium,1,100,100,53.0,2022-02-19 05:24:00,4.0,3.0,0,1395.0,2.0,multiple,Nice try!  Hint: 53 is a multiple.,3.0,2022-02-19 05:24:21,0.0,1.0,62,good,0.0,,,458.0,1.0,win,40.0,,,,2022-02-19 05:24:27,2.5,27.0,1,1.0,1.0
286,2022-02-19 05:23:34,2,533.0,2.0,medium,1,100,100,53.0,2022-02-19 05:24:00,4.0,3.0,0,1396.0,,,,,2022-02-19 05:24:27,0.0,1.0,53,,0.0,,,458.0,1.0,win,40.0,,,,2022-02-19 05:24:27,2.5,27.0,1,1.0,1.0
286,2022-02-19 05:23:34,2,534.0,2.0,medium,1,100,100,10.0,2022-02-19 05:24:56,3.0,2.0,0,1397.0,3.0,prime,Nice try!  Hint: None of its digits are prime numbers.,1.0,2022-02-19 05:25:00,0.0,1.0,12,,0.0,,,459.0,1.0,win,60.0,recommendation,,target score,2022-02-19 05:25:23,4.25,27.0,1,1.0,1.0
286,2022-02-19 05:23:34,2,534.0,2.0,medium,1,100,100,10.0,2022-02-19 05:24:56,3.0,2.0,0,1398.0,2.0,multiple,Nice try!  Hint: 40 is a multiple.,2.0,2022-02-19 05:25:06,0.0,1.0,44,good,0.0,,,459.0,1.0,win,60.0,recommendation,,target score,2022-02-19 05:25:23,4.25,27.0,1,1.0,1.0
286,2022-02-19 05:23:34,2,534.0,2.0,medium,1,100,100,10.0,2022-02-19 05:24:56,3.0,2.0,0,1399.0,,,,,2022-02-19 05:25:23,0.0,1.0,10,,0.0,,,459.0,1.0,win,60.0,recommendation,,target score,2022-02-19 05:25:23,4.25,27.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,536.0,2.0,medium,1,100,100,84.0,2022-02-19 05:44:50,4.0,3.0,0,1400.0,5.0,perfect_square,Nice try!  Hint: 1 of its digits is a perfect square.,1.0,2022-02-19 05:44:56,0.0,,3,,0.0,,,460.0,1.0,win,40.0,,,,2022-02-19 05:46:01,7.6,71.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,536.0,2.0,medium,1,100,100,84.0,2022-02-19 05:44:50,4.0,3.0,0,1401.0,3.0,prime,Nice try!  Hint: None of its digits are prime numbers.,2.0,2022-02-19 05:45:01,0.0,1.0,13,good,0.0,,,460.0,1.0,win,40.0,,,,2022-02-19 05:46:01,7.6,71.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,536.0,2.0,medium,1,100,100,84.0,2022-02-19 05:44:50,4.0,3.0,0,1402.0,1.0,factor,Nice try!  Hint: It is divisible by 14.,3.0,2022-02-19 05:45:23,0.0,1.0,46,good,0.0,,,460.0,1.0,win,40.0,,,,2022-02-19 05:46:01,7.6,71.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,536.0,2.0,medium,1,100,100,84.0,2022-02-19 05:44:50,4.0,3.0,0,1403.0,,,,,2022-02-19 05:46:01,0.0,1.0,84,,0.0,,,460.0,1.0,win,40.0,,,,2022-02-19 05:46:01,7.6,71.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,537.0,2.0,medium,1,100,100,38.0,2022-02-19 05:46:38,3.0,2.0,0,1404.0,1.0,factor,Nice try!  Hint: It has 4 factor(s).,1.0,2022-02-19 05:46:43,0.0,1.0,60,,0.0,,,461.0,1.0,win,60.0,recommendation,,target score,2022-02-19 05:47:00,3.25,22.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,537.0,2.0,medium,1,100,100,38.0,2022-02-19 05:46:38,3.0,2.0,0,1405.0,2.0,multiple,Nice try!  Hint: 76 is a multiple.,2.0,2022-02-19 05:46:47,0.0,1.0,91,good,0.0,,,461.0,1.0,win,60.0,recommendation,,target score,2022-02-19 05:47:00,3.25,22.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,537.0,2.0,medium,1,100,100,38.0,2022-02-19 05:46:38,3.0,2.0,0,1406.0,,,,,2022-02-19 05:47:00,0.0,1.0,38,,0.0,,,461.0,1.0,win,60.0,recommendation,,target score,2022-02-19 05:47:00,3.25,22.0,1,1.0,1.0
287,2022-02-19 05:44:24,7,538.0,2.0,medium,1,100,100,52.0,2022-02-19 05:48:19,5.0,4.0,0,1407.0,1.0,factor,Nice try!  Hint: It is divisible by 13.,1.0,2022-02-19 05:48:23,0.0,1.0,32,,0.0,,,462.0,1.0,win,20.0,recommendation,,target score,2022-02-19 05:50:17,15.25,118.00000000000001,1,1.0,1.0
287,2022-02-19 05:44:24,7,538.0,2.0,medium,1,100,100,52.0,2022-02-19 05:48:19,5.0,4.0,0,1408.0,3.0,prime,Nice try!  Hint: It has 2 prime factor(s).,2.0,2022-02-19 05:48:50,0.0,1.0,78,good,0.0,,,462.0,1.0,win,20.0,recommendation,,target score,2022-02-19 05:50:17,15.25,118.00000000000001,1,1.0,1.0
